date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:23:14	1093/1093	---M--	200	added ('OK')	image/png	etag:%225ddce010-445%22	https://bootstrap-ecommerce.com/templates/alistyle-html/images/icons/flags/UZ.png	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/alistyle-html/images/icons/flags/UZ.png	(from https://bootstrap-ecommerce.com/templates/alistyle-html/page-index.html)
10:23:15	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:%2260e56d99-47e%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/favicon.ico	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/favicon.ico	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:15	385503/385503	---M--	200	added ('OK')	image/png	etag:%225dda6f03-5e1df%22	https://bootstrap-ecommerce.com/templates/alistyle-html/images/banners/ad-sm.png	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/alistyle-html/images/banners/ad-sm.png	(from https://bootstrap-ecommerce.com/templates/alistyle-html/page-index.html)
10:23:15	195523/195523	---MCZ	200	added ('OK')	text/css	etag:W/%2260e56d99-2fbc3%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/css/bootstrap.css	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/css/bootstrap.css	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:16	24466/24466	---MCZ	200	added ('OK')	text/css	etag:W/%2260e56d99-5f92%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/css/ui.css	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/css/ui.css	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:16	56744/56744	---MCZ	200	added ('OK')	text/css	etag:W/%2260e56d99-dda8%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/fonts/material-icon/css/round.css	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/fonts/material-icon/css/round.css	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:17	9929/9929	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-26c9%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/01.page-index-a.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/01.page-index-a.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:17	10577/10577	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-2951%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/02.page-index-b.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/02.page-index-b.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:17	11447/11447	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-2cb7%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/03.page-index-c.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/03.page-index-c.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:18	11763/11763	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-2df3%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/04.page-index-d.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/04.page-index-d.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:18	8399/8399	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-20cf%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/05.page-listing-a.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/05.page-listing-a.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:18	12028/12028	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-2efc%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/07.page-listing-c.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/07.page-listing-c.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:19	11205/11205	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-2bc5%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/08.page-listing-d.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/08.page-listing-d.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:19	14117/14117	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-3725%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/09.page-listing-e.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/09.page-listing-e.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:19	6556/6556	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-199c%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/10.page-category-a.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/10.page-category-a.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:20	5518/5518	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-158e%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/11.page-category-b.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/11.page-category-b.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:20	6811/6811	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-1a9b%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/12.page-category-c.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/12.page-category-c.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:20	3852/3852	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-f0c%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/13.page-category-d.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/13.page-category-d.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:21	2951/2951	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-b87%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/14.page-search.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/14.page-search.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:21	5996/5996	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-176c%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/15.page-detail-a.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/15.page-detail-a.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:21	5802/5802	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-16aa%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/16.page-detail-b.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/16.page-detail-b.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:22	5023/5023	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-139f%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/17.page-detail-c.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/17.page-detail-c.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:22	5955/5955	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-1743%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/18.page-detail-d.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/18.page-detail-d.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:22	5895/5895	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-1707%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/19.page-cart-a.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/19.page-cart-a.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:23	4811/4811	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-12cb%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/20.page-cart-b.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/20.page-cart-b.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:23	3283/3283	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-cd3%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/21.page-order-step1.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/21.page-order-step1.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:24	3258/3258	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-cba%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/22.page-order-step2.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/22.page-order-step2.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:24	5694/5694	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-163e%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/23.page-order-step3.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/23.page-order-step3.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:24	3516/3516	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-dbc%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/24.page-order-success.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/24.page-order-success.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:25	2675/2675	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-a73%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/25.page-user-login.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/25.page-user-login.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:25	3399/3399	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-d47%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/26.page-user-register.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/26.page-user-register.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:25	4925/4925	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-133d%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/27.page-profile.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/27.page-profile.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:26	3962/3962	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-f7a%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/28.page-settings.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/28.page-settings.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:26	3872/3872	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-f20%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/29.page-profile-edit.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/29.page-profile-edit.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:26	5978/5978	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-175a%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/30.page-blog.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/30.page-blog.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:27	6787/6787	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-1a83%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/0.page-modal-windows.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/0.page-modal-windows.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:27	3934/3934	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-f5e%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/0.page-blank.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/0.page-blank.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:27	6846/6846	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-1abe%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_banners.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_banners.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:28	7654/7654	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-1de6%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_category.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_category.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:28	5268/5268	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-1494%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_menu-list.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_menu-list.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:28	4713/4713	---MCZ	200	added ('OK')	text/html	etag:W/%2260e56d99-1269%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_nav-bottom.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_nav-bottom.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:29	89493/89493	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260e56d99-15d95%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/js/jquery-3.5.0.min.js	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/js/jquery-3.5.0.min.js	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:30	209769/209769	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260e56d99-33369%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/js/bootstrap.bundle.js	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/js/bootstrap.bundle.js	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:30	1921/1921	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260e56d99-781%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/js/script.js	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/js/script.js	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:30	141/141	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260e56d99-8d%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/js/pwa.js	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/js/pwa.js	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/index.html)
10:23:31	13295/13295	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-33ef%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/3.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/3.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/06.page-listing-b.html)
10:23:31	13013/13013	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-32d5%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/2.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/2.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/06.page-listing-b.html)
10:23:32	9782/9782	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-2636%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/1.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/1.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/06.page-listing-b.html)
10:23:32	11221/11221	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-2bd5%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/4.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/4.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/06.page-listing-b.html)
10:23:33	20780/20780	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-512c%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/5.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/5.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/06.page-listing-b.html)
10:23:33	12638/12638	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-315e%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/6.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/6.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/06.page-listing-b.html)
10:23:34	129648/129648	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221fa70-59483c27aaf00%22	https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-brands-400.eot	(from https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/css/all.min.css?v=2.0)
10:23:35	74656/74656	---M--	200	added ('OK')	font/woff2	etag:%225d9e7fdc-123a0%22	https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-brands-400.woff2	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-brands-400.woff2	(from https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/css/all.min.css?v=2.0)
10:23:35	129648/129648	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221fa70-59483c27aaf00%22	https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-brands-400.eot?	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/css/all.min.css?v=2.0)
10:23:36	87544/87544	---M--	200	added ('OK')	font/woff	etag:%225d9e7fdc-155f8%22	https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-brands-400.woff	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-brands-400.woff	(from https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/css/all.min.css?v=2.0)
10:23:36	129344/129344	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225d9e7fdc-1f940%22	https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-brands-400.ttf	(from https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/css/all.min.css?v=2.0)
10:23:37	691865/691865	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d9e7fdc-a8e99%22	https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-brands-400.svg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-brands-400.svg	(from https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/css/all.min.css?v=2.0)
10:23:37	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-59483c27aaf00%22	https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-regular-400.eot	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-regular-400.eot	(from https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/css/all.min.css?v=2.0)
10:23:37	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-59483c27aaf00%22	https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-regular-400.eot?	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://bootstrap-ecommerce.com/templates/alistyle-html/fonts/fontawesome/css/all.min.css?v=2.0)
